unique_pathways,a_in_pathway_entangled,b_out_pathway_entangled,c_in_pathway_not_entangled,d_out_pathway_not_entangled,odds_ratios,two_sided_p_values,corrected_p_values,enrich_p_values,deplete_p_values
R-HSA-168330,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-111932,7,11548,2,8947,2.7115135813530733,0.31503950960202337,0.6403223371380875,0.16942976712068392,0.9543411137468331
R-HSA-111957,3,11552,1,8948,2.323631465692943,0.6369831639988117,0.9027777208948222,0.4133057483718049,0.8991613583426736
R-HSA-111997,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-180024,17,11538,6,8943,2.195984253370272,0.09655215670873307,0.30983154764742704,0.06590957670407707,0.9747404301708753
R-HSA-442720,10,11545,1,8948,7.7485477207485465,0.02899322245258925,0.13791023954218337,0.01730923394156959,0.998183052936287
R-HSA-442729,5,11550,2,8947,1.936504437861731,0.7064548381615862,0.9552691207845347,0.34326283868393775,0.8841255706865008
R-HSA-451308,3,11552,7,8942,0.33175908090269296,0.11527127958249186,0.35455400729951003,0.9777189104900494,0.08704720831173637
R-HSA-9022535,2,11553,1,8948,1.5490005404185956,1,1,0.594814166372399,0.821044581664054
R-HSA-9619229,5,11550,1,8948,3.873330875417793,0.24127787258517264,0.5601097833697817,0.18084254627648153,0.9679858468289289
R-HSA-8941284,2,11553,2,8947,0.7744464724025965,1,1,0.7763225843729927,0.5866942516281951
R-HSA-1362409,8,11547,2,8947,3.099113926994641,0.20244535449454856,0.5002959909922752,0.11539814618281222,0.9717759287292445
R-HSA-2395516,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-75108,4,11551,0,8949,Inf,0.13711131250892333,0.38788068670287523,0.10083864165732631,1
R-HSA-5357609,1,11554,1,8948,0.7744659922268098,1,1,0.8095221507604998,0.6824249989852363
R-HSA-1300645,2,11553,4,8945,0.38714518286792565,0.4141347130569372,0.768239545360151,0.9395646736913088,0.23329216678045575
R-HSA-111447,6,11549,9,8940,0.5160872660266939,0.29738540833735666,0.620153858317475,0.9375181202660329,0.15459648296355008
R-HSA-844455,2,11553,1,8948,1.5490005404185956,1,1,0.594814166372399,0.821044581664054
R-HSA-9824594,14,11541,3,8946,3.617115816598788,0.04702414761777218,0.1911189364427414,0.02396206932400732,0.9944316631153026
R-HSA-8949275,0,11555,5,8944,0,0.0158272702813432,0.08848022991556594,1,0.015827270281343224
R-HSA-5676934,4,11551,1,8948,3.098387369465698,0.39497193999801955,0.7435986611171121,0.27691766686540725,0.9431811146446938
R-HSA-4341670,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-211935,15,11540,0,8949,Inf,2.634075953017323e-4,0.004822413897327058,1.8291393813497288e-4,1
R-HSA-211958,12,11543,0,8949,Inf,0.0018092271098309777,0.018882710126876708,0.0010235122677745537,1
R-HSA-9669914,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9669917,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9669921,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9669924,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9669926,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9669929,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9669933,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9669934,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9669935,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9669936,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9680187,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-164939,1,11554,1,8948,0.7744659922268098,1,1,0.8095221507604998,0.6824249989852363
R-HSA-381183,4,11551,5,8944,0.6194693487324234,0.5163318515864852,0.800947677424923,0.8543902575186605,0.3469020844658014
R-HSA-9828642,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5619043,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5619098,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-8981373,1,11554,3,8946,0.2581086755624626,0.32451605728433347,0.6495663325160637,0.963727329148403,0.22367741562700727
R-HSA-500753,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-156582,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-9702518,7,11548,3,8946,1.8075245356686664,0.5289570930447944,0.8123269643187915,0.2955035493090501,0.8846018538171878
R-HSA-77288,4,11551,2,8947,1.5490955924994296,0.7023600748237133,0.9552691207845347,0.4690679080432577,0.8191574537235184
R-HSA-77346,4,11551,2,8947,1.5490955924994296,0.7023600748237133,0.9552691207845347,0.4690679080432577,0.8191574537235184
R-HSA-77348,3,11552,2,8947,1.1617242098050404,1,1,0.6178878706314013,0.7230823331345928
R-HSA-5579030,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5688354,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-8849470,5,11550,1,8948,3.873330875417793,0.24127787258517264,0.5601097833697817,0.18084254627648153,0.9679858468289289
R-HSA-9630791,1,11554,1,8948,0.7744659922268098,1,1,0.8095221507604998,0.6824249989852363
R-HSA-9630794,2,11553,1,8948,1.5490005404185956,1,1,0.594814166372399,0.821044581664054
R-HSA-9632697,1,11554,1,8948,0.7744659922268098,1,1,0.8095221507604998,0.6824249989852363
R-HSA-9632700,2,11553,1,8948,1.5490005404185956,1,1,0.594814166372399,0.821044581664054
R-HSA-9754119,5,11550,0,8949,Inf,0.07264615563664936,0.25902028958340984,0.05681888535530616,1
R-HSA-73843,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-351202,4,11551,0,8949,Inf,0.13711131250892333,0.38788068670287523,0.10083864165732631,1
R-HSA-174414,11,11544,3,8946,2.841271284377454,0.11063796854171788,0.3437451334749905,0.07667572700246827,0.9783883721227362
R-HSA-174417,8,11547,3,8946,2.0659002231982284,0.3678190762179163,0.7106770254890981,0.21688429799806502,0.9226591607479075
R-HSA-174437,13,11542,4,8945,2.5185900376511396,0.1402845982300235,0.3947799557520295,0.07386036740122365,0.9760379306759928
R-HSA-5358565,10,11545,4,8945,1.93690993120015,0.29334077454439866,0.6141019136031716,0.19401305351859846,0.9233242729975317
R-HSA-5358606,11,11544,3,8946,2.841271284377454,0.11063796854171788,0.3437451334749905,0.07667572700246827,0.9783883721227362
R-HSA-9758920,4,11551,1,8948,3.098387369465698,0.39497193999801955,0.7435986611171121,0.27691766686540725,0.9431811146446938
R-HSA-446388,4,11551,4,8945,0.7744074226159541,0.7353181312859036,0.9813370467192383,0.7649269944144553,0.4913109933697522
R-HSA-351906,7,11548,4,8945,1.3555166319040617,0.7655633014580895,1,0.4330872391032734,0.783115702001935
R-HSA-8934593,14,11541,3,8946,3.617115816598788,0.04702414761777218,0.1911189364427414,0.02396206932400732,0.9944316631153026
R-HSA-9032500,3,11552,1,8948,2.323631465692943,0.6369831639988117,0.9027777208948222,0.4133057483718049,0.8991613583426736
R-HSA-9603381,6,11549,0,8949,Inf,0.03891981224694475,0.16504456870006154,0.03201415317107108,1
R-HSA-3270619,13,11542,0,8949,Inf,9.460697436876712e-4,0.012585670718353799,5.765372880598121e-4,1
R-HSA-5627083,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-211979,11,11544,1,8948,8.527688348264359,0.016577815960435366,0.0900058189771112,0.010544729819036997,0.9989764877322255
R-HSA-5358493,5,11550,3,8946,1.2908922543567811,1,1,0.5086890066302479,0.7559928620838485
R-HSA-196843,3,11552,4,8945,0.5807693877236932,0.47906642879114764,0.7961469592176872,0.864132707742439,0.36319199947764846
R-HSA-3814836,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-3828062,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-9010642,6,11549,2,8947,2.323975175598405,0.47908014350169603,0.7961469592176872,0.24400713791615145,0.9268364735540515
R-HSA-5656364,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-901042,5,11550,0,8949,Inf,0.07264615563664936,0.25902028958340984,0.05681888535530616,1
R-HSA-9683686,5,11550,0,8949,Inf,0.07264615563664936,0.25902028958340984,0.05681888535530616,1
R-HSA-390651,0,11555,5,8944,0,0.0158272702813432,0.08848022991556594,1,0.015827270281343224
R-HSA-111367,6,11549,4,8945,1.1617663050727056,0.9999999999999999,1,0.5396493748041423,0.7044964506909499
R-HSA-77588,6,11549,5,8944,0.9293319660672881,1,1,0.6675239376451841,0.5669127608967266
R-HSA-5662702,5,11550,0,8949,Inf,0.07264615563664936,0.25902028958340984,0.05681888535530616,1
R-HSA-8983432,12,11543,2,8947,4.650300142892429,0.03027877000478421,0.1412133525168895,0.021611627877263704,0.9961501906178005
R-HSA-210455,3,11552,1,8948,2.323631465692943,0.6369831639988117,0.9027777208948222,0.4133057483718049,0.8991613583426736
R-HSA-5652227,1,11554,1,8948,0.7744659922268098,1,1,0.8095221507604998,0.6824249989852363
R-HSA-420597,5,11550,2,8947,1.936504437861731,0.7064548381615862,0.9552691207845347,0.34326283868393775,0.8841255706865008
R-HSA-8985947,7,11548,2,8947,2.7115135813530733,0.31503950960202337,0.6403223371380875,0.16942976712068392,0.9543411137468331
R-HSA-4793953,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5576890,2,11553,7,8942,0.22115395291381723,0.04743613537945541,0.19170618621396454,0.9927575662762237,0.041710925150486196
R-HSA-5576893,7,11548,8,8941,0.6774885045108359,0.4503642054403666,0.7897922915691974,0.8454035170364499,0.30757528006656015
R-HSA-5579017,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-2206305,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-194138,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-2206285,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-9683673,8,11547,1,8948,6.198938612454531,0.0873698114036531,0.28591338587192416,0.04565888625316692,0.9942747897710308
R-HSA-9694719,8,11547,1,8948,6.198938612454531,0.0873698114036531,0.28591338587192416,0.04565888625316692,0.9942747897710308
R-HSA-977068,18,11537,8,8941,1.743661391505005,0.23581615113630564,0.5601097833697817,0.12922738354887275,0.9383471823807197
R-HSA-5083625,10,11545,9,8940,0.860409758162787,0.8187213585207403,1,0.7135835650115365,0.4580052485020253
R-HSA-5083632,12,11543,8,8941,1.1618505614377317,0.8241735325613798,1,0.46287284115059557,0.7073883774025389
R-HSA-5083636,10,11545,9,8940,0.860409758162787,0.8187213585207403,1,0.7135835650115365,0.4580052485020253
R-HSA-9018677,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-9025106,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-163358,4,11551,1,8948,3.098387369465698,0.39497193999801955,0.7435986611171121,0.27691766686540725,0.9431811146446938
R-HSA-163767,3,11552,4,8945,0.5807693877236932,0.47906642879114764,0.7961469592176872,0.864132707742439,0.36319199947764846
R-HSA-77350,3,11552,2,8947,1.1617242098050404,1,1,0.6178878706314013,0.7230823331345928
R-HSA-77352,4,11551,1,8948,3.098387369465698,0.39497193999801955,0.7435986611171121,0.27691766686540725,0.9431811146446938
R-HSA-9674396,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9674401,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9674403,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9674404,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9674428,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-2206308,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-211897,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9033807,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-9664535,5,11550,2,8947,1.936504437861731,0.7064548381615862,0.9552691207845347,0.34326283868393775,0.8841255706865008
R-HSA-5657655,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-1237112,5,11550,1,8948,3.873330875417793,0.24127787258517264,0.5601097833697817,0.18084254627648153,0.9679858468289289
R-HSA-191650,1,11554,1,8948,0.7744659922268098,1,1,0.8095221507604998,0.6824249989852363
R-HSA-9705677,3,11552,2,8947,1.1617242098050404,1,1,0.6178878706314013,0.7230823331345928
R-HSA-111931,4,11551,0,8949,Inf,0.13711131250892333,0.38788068670287523,0.10083864165732631,1
R-HSA-209931,3,11552,2,8947,1.1617242098050404,1,1,0.6178878706314013,0.7230823331345928
R-HSA-8941333,1,11554,2,8947,0.38719822522058384,0.584141251963547,0.8637576971950661,0.9168761429545504,0.40518583362760097
R-HSA-390450,10,11545,0,8949,Inf,0.0034754449155430423,0.029784984646754248,0.0032253367798818584,1
R-HSA-8849472,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-2142696,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9037628,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-162594,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-5579009,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9026527,4,11551,0,8949,Inf,0.13711131250892333,0.38788068670287523,0.10083864165732631,1
R-HSA-9034793,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-5619056,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5579022,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9035968,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-1834941,5,11550,0,8949,Inf,0.07264615563664936,0.25902028958340984,0.05681888535530616,1
R-HSA-169131,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-4755510,7,11548,5,8944,1.0843272778179163,1,1,0.5652059836238672,0.6612832926971506
R-HSA-425986,9,11546,0,8949,Inf,0.006298584528787573,0.04513985578964427,0.005725210228969236,1
R-HSA-9031525,5,11550,0,8949,Inf,0.07264615563664936,0.25902028958340984,0.05681888535530616,1
R-HSA-9632974,5,11550,0,8949,Inf,0.07264615563664936,0.25902028958340984,0.05681888535530616,1
R-HSA-3134963,7,11548,0,8949,Inf,0.021050286080995118,0.10404164384859656,0.018037440480666408,1
R-HSA-3359454,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-3359485,1,11554,1,8948,0.7744659922268098,1,1,0.8095221507604998,0.6824249989852363
R-HSA-380095,0,11555,5,8944,0,0.0158272702813432,0.08848022991556594,1,0.015827270281343224
R-HSA-5632927,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-5632928,2,11553,1,8948,1.5490005404185956,1,1,0.594814166372399,0.821044581664054
R-HSA-352238,1,11554,1,8948,0.7744659922268098,1,1,0.8095221507604998,0.6824249989852363
R-HSA-9025046,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-9034013,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-9034015,2,11553,2,8947,0.7744464724025965,1,1,0.7763225843729927,0.5866942516281951
R-HSA-9851151,0,11555,4,8945,0,0.03627267085159708,0.1604655191994521,1,0.03627267085159709
R-HSA-5660489,0,11555,3,8946,0,0.08312385704544963,0.2827789440628429,1,0.08312385704544961
R-HSA-446353,7,11548,5,8944,1.0843272778179163,1,1,0.5652059836238672,0.6612832926971506
R-HSA-141333,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-379397,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-379398,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-379401,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-5579012,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5678771,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5250958,2,11553,1,8948,1.5490005404185956,1,1,0.594814166372399,0.821044581664054
R-HSA-5250989,1,11554,2,8947,0.38719822522058384,0.584141251963547,0.8637576971950661,0.9168761429545504,0.40518583362760097
R-HSA-351200,1,11554,1,8948,0.7744659922268098,1,1,0.8095221507604998,0.6824249989852363
R-HSA-391908,1,11554,8,8941,0.09674109508401135,0.012967643952745517,0.07555673305800234,0.9994266257001816,0.007242433723776287
R-HSA-2023837,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-8853333,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-3359475,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-3359478,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-9759218,7,11548,0,8949,Inf,0.021050286080995118,0.10404164384859656,0.018037440480666408,1
R-HSA-2206296,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5579002,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5579016,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-1839128,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-2033515,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-8853334,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-140180,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9020958,7,11548,3,8946,1.8075245356686664,0.5289570930447944,0.8123269643187915,0.2955035493090501,0.8846018538171878
R-HSA-1614635,6,11549,0,8949,Inf,0.03891981224694475,0.16504456870006154,0.03201415317107108,1
R-HSA-2408508,8,11547,0,8949,Inf,0.011476666245249298,0.06854120118690553,0.010162285342768968,1
R-HSA-5578997,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9024909,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-9028335,6,11549,0,8949,Inf,0.03891981224694475,0.16504456870006154,0.03201415317107108,1
R-HSA-9032759,4,11551,0,8949,Inf,0.13711131250892333,0.38788068670287523,0.10083864165732631,1
R-HSA-9032845,5,11550,1,8948,3.873330875417793,0.24127787258517264,0.5601097833697817,0.18084254627648153,0.9679858468289289
R-HSA-5250955,0,11555,5,8944,0,0.0158272702813432,0.08848022991556594,1,0.015827270281343224
R-HSA-5250981,0,11555,5,8944,0,0.0158272702813432,0.08848022991556594,1,0.015827270281343224
R-HSA-5619109,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-8964540,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-156842,6,11549,0,8949,Inf,0.03891981224694475,0.16504456870006154,0.03201415317107108,1
R-HSA-5579032,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-77108,3,11552,1,8948,2.323631465692943,0.6369831639988117,0.9027777208948222,0.4133057483718049,0.8991613583426736
R-HSA-77111,7,11548,1,8948,5.423606241743879,0.14950739070671915,0.4058597096205128,0.07316352644594852,0.989837714657231
R-HSA-390650,1,11554,3,8946,0.2581086755624626,0.32451605728433347,0.6495663325160637,0.963727329148403,0.22367741562700727
R-HSA-111465,14,11541,4,8945,2.7125512438620634,0.09405382867236173,0.3031720114626353,0.05207385515928013,0.9840698694860706
R-HSA-5467333,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-8942233,1,11554,1,8948,0.7744659922268098,1,1,0.8095221507604998,0.6824249989852363
R-HSA-75157,3,11552,2,8947,1.1617242098050404,1,1,0.6178878706314013,0.7230823331345928
R-HSA-964739,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-450513,13,11542,4,8945,2.5185900376511396,0.1402845982300235,0.3947799557520295,0.07386036740122365,0.9760379306759928
R-HSA-3359457,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-112409,12,11543,1,8948,9.303334843110513,0.009461929991764978,0.06145966610965167,0.006387212024351454,0.9994234627119403
R-HSA-202670,10,11545,3,8946,2.5827830050311475,0.1675077330772375,0.4413500320049762,0.11020067743564825,0.9665889223101923
R-HSA-9652169,4,11551,0,8949,Inf,0.13711131250892333,0.38788068670287523,0.10083864165732631,1
R-HSA-73933,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-168316,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-77285,2,11553,1,8948,1.5490005404185956,1,1,0.594814166372399,0.821044581664054
R-HSA-77310,3,11552,2,8947,1.1617242098050404,1,1,0.6178878706314013,0.7230823331345928
R-HSA-8951671,4,11551,4,8945,0.7744074226159541,0.7353181312859036,0.9813370467192383,0.7649269944144553,0.4913109933697522
R-HSA-111995,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-9652817,7,11548,0,8949,Inf,0.021050286080995118,0.10404164384859656,0.018037440480666408,1
R-HSA-190872,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-163754,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-844623,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-203754,1,11554,1,8948,0.7744659922268098,1,1,0.8095221507604998,0.6824249989852363
R-HSA-163685,2,11553,3,8946,0.5162548030267982,0.6590297962340058,0.9188807145934581,0.8819457268673875,0.38211212936859873
R-HSA-162599,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-888593,1,11554,3,8946,0.2581086755624626,0.32451605728433347,0.6495663325160637,0.963727329148403,0.22367741562700727
R-HSA-217271,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-5579019,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5658208,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-380615,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-211163,3,11552,1,8948,2.323631465692943,0.6369831639988117,0.9027777208948222,0.4133057483718049,0.8991613583426736
R-HSA-450385,14,11541,3,8946,3.617115816598788,0.04702414761777218,0.1911189364427414,0.02396206932400732,0.9944316631153026
R-HSA-165160,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-165181,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-72200,8,11547,0,8949,Inf,0.011476666245249298,0.06854120118690553,0.010162285342768968,1
R-HSA-75094,8,11547,0,8949,Inf,0.011476666245249298,0.06854120118690553,0.010162285342768968,1
R-HSA-8939245,1,11554,5,8944,0.15484807307448617,0.09244947947976223,0.29934695915886866,0.9930943409241264,0.06043532630869112
R-HSA-1614603,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-5625970,7,11548,4,8945,1.3555166319040617,0.7655633014580895,1,0.4330872391032734,0.783115702001935
R-HSA-5684045,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-2206290,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-9026357,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-4043916,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-3134973,2,11553,3,8946,0.5162548030267982,0.6590297962340058,0.9188807145934581,0.8819457268673875,0.38211212936859873
R-HSA-9636249,1,11554,2,8947,0.38719822522058384,0.584141251963547,0.8637576971950661,0.9168761429545504,0.40518583362760097
R-HSA-197264,17,11538,2,8947,6.5907692789814085,0.004073045871036424,0.033680956241262744,0.0021826716491223697,0.9997103758561171
R-HSA-9018679,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9025094,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-2206302,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5619073,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-3274531,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-5619070,1,11554,1,8948,0.7744659922268098,1,1,0.8095221507604998,0.6824249989852363
R-HSA-1483213,11,11544,1,8948,8.527688348264359,0.016577815960435366,0.0900058189771112,0.010544729819036997,0.9989764877322255
R-HSA-9013695,10,11545,10,8939,0.7742901920870732,0.6539123140082456,0.9188807145934581,0.7884678214338575,0.36130069141078425
R-HSA-9673768,2,11553,3,8946,0.5162548030267982,0.6590297962340058,0.9188807145934581,0.8819457268673875,0.38211212936859873
R-HSA-112303,2,11553,3,8946,0.5162548030267982,0.6590297962340058,0.9188807145934581,0.8819457268673875,0.38211212936859873
R-HSA-4641265,10,11545,2,8947,3.874574914617435,0.07976845017411602,0.27572695799734637,0.051131754554232335,0.989455270180963
R-HSA-5609974,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9645135,4,11551,2,8947,1.5490955924994296,0.7023600748237133,0.9552691207845347,0.4690679080432577,0.8191574537235184
R-HSA-9702509,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9702569,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9702577,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9702581,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9702590,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9702596,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9702600,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9702605,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9702614,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9702620,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9702624,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9702632,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9702636,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9702998,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9703009,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9730628,4,11551,2,8947,1.5490955924994296,0.7023600748237133,0.9552691207845347,0.4690679080432577,0.8191574537235184
R-HSA-9022707,2,11553,1,8948,1.5490005404185956,1,1,0.594814166372399,0.821044581664054
R-HSA-6791055,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-6791462,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9663199,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
